id,date,store_nbr,sales,onpromotion,year,month,day,day_of_week,is_weekend,dcoilwtico,cluster,transactions,sales_lag_7,sales_lag_14,sales_lag_30,sales_roll_mean_7,sales_roll_std_7,family_BABY CARE,family_BEAUTY,family_BEVERAGES,family_BOOKS,family_BREAD/BAKERY,family_CELEBRATION,family_CLEANING,family_DAIRY,family_DELI,family_EGGS,family_FROZEN FOODS,family_GROCERY I,family_GROCERY II,family_HARDWARE,family_HOME AND KITCHEN I,family_HOME AND KITCHEN II,family_HOME APPLIANCES,family_HOME CARE,family_LADIESWEAR,family_LAWN AND GARDEN,family_LINGERIE,"family_LIQUOR,WINE,BEER",family_MAGAZINES,family_MEATS,family_PERSONAL CARE,family_PET SUPPLIES,family_PLAYERS AND ELECTRONICS,family_POULTRY,family_PREPARED FOODS,family_PRODUCE,family_SCHOOL AND OFFICE SUPPLIES,family_SEAFOOD,city_Babahoyo,city_Cayambe,city_Cuenca,city_Daule,city_El Carmen,city_Esmeraldas,city_Guaranda,city_Guayaquil,city_Ibarra,city_Latacunga,city_Libertad,city_Loja,city_Machala,city_Manta,city_Playas,city_Puyo,city_Quevedo,city_Quito,city_Riobamba,city_Salinas,city_Santo Domingo,state_Bolivar,state_Chimborazo,state_Cotopaxi,state_El Oro,state_Esmeraldas,state_Guayas,state_Imbabura,state_Loja,state_Los Rios,state_Manabi,state_Pastaza,state_Pichincha,state_Santa Elena,state_Santo Domingo de los Tsachilas,state_Tungurahua,type_B,type_C,type_D,type_E,actual_sales,predicted_sales,error,abs_error
2597130,2017-01-01,3,0.0,0,2017,1,1,6,1,53.75,8,1393.0,9961.044,9232.408,6528.907,7979.377857142857,3789.253369101418,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,8170.1094,-8170.109375,8170.109375
2758020,2017-04-01,44,24134.0,52,2017,4,1,5,1,50.54,5,5827.0,15023.0,16763.0,9761.0,12087.142857142857,6230.5626666343,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,24134.0,16002.465,8131.53515625,8131.53515625
2801542,2017-04-26,16,11377.0,44,2017,4,26,2,0,49.22,3,816.0,466.0,1120.0,834.0,2275.0,4016.106406292875,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,11377.0,3262.6216,8114.37841796875,8114.37841796875
2580414,2016-12-22,11,20641.33,133,2016,12,22,3,0,51.98,6,3392.0,6664.466,7475.594,5462.85,10420.8,4698.992538827217,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,20641.33,12527.523,8113.806562500002,8113.806562500002
2597823,2017-01-01,49,0.0,0,2017,1,1,6,1,53.75,11,1393.0,9570.296,9898.783,7183.476,7700.639428571428,3573.7193039078534,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,8047.7407,-8047.74072265625,8047.74072265625
2574507,2016-12-18,45,25852.0,139,2016,12,18,6,1,51.93,11,5628.0,17462.0,20997.0,10244.0,15102.714285714286,5299.087333817868,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,25852.0,17959.846,7892.154296875,7892.154296875
2705172,2017-03-03,11,11649.482,6,2017,3,3,4,0,53.33,6,2373.0,1168.343,900.453,1173.536,3022.0732857142857,3816.34290741052,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,11649.482,3819.4978,7829.984197265625,7829.984197265625
2758086,2017-04-01,46,24394.0,47,2017,4,1,5,1,50.54,14,5244.0,16017.0,16354.0,10599.0,11763.142857142857,6437.583822847684,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,24394.0,16569.174,7824.826171875,7824.826171875
2597691,2017-01-01,45,0.0,0,2017,1,1,6,1,53.75,11,1393.0,9333.982,7569.205,5392.394,7077.082571428572,3429.164624631961,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,7747.3804,-7747.38037109375,7747.38037109375
2758053,2017-04-01,45,23930.0,48,2017,4,1,5,1,50.54,11,5153.0,15191.0,14375.0,11259.0,13074.42857142857,5858.377530145581,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,23930.0,16224.358,7705.6416015625,7705.6416015625
2568798,2016-12-15,35,1850.525,87,2016,12,15,3,0,50.9,3,705.0,1545.525,2277.009,2058.0,5861.720142857143,11142.89648167689,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1850.525,9495.721,-7645.195703125,7645.195703125
2597697,2017-01-01,46,0.0,0,2017,1,1,6,1,53.75,14,1393.0,7981.0,8152.0,7890.0,6374.142857142857,3183.55034662934,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,7616.7266,-7616.7265625,7616.7265625
2441748,2016-10-05,20,5019.023,104,2016,10,5,2,0,49.75,6,1362.0,3079.0,3530.173,4148.09,6912.964571428572,3896.811718468048,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,5019.023,12624.286,-7605.2631328125,7605.2631328125
2538999,2016-11-28,49,16437.0,98,2016,11,28,0,0,45.66,11,2904.0,8587.0,8665.0,8455.0,10088.0,3534.690085424749,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,16437.0,8858.056,7578.9443359375,7578.9443359375
2449548,2016-10-09,39,193.151,0,2016,10,9,6,1,49.76,6,1717.0,231.323,175.24,111.196,12952.821857142855,33787.82120907047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,193.151,7750.351,-7557.20007421875,7557.20007421875
2715153,2017-03-08,41,11044.0,33,2017,3,8,2,0,49.83,4,1169.0,4564.0,3475.0,3237.0,4836.142857142857,2787.872751075708,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11044.0,3508.4841,7535.515869140625,7535.515869140625
2598135,2017-01-01,9,0.0,0,2017,1,1,6,1,53.75,6,1393.0,12169.226,9059.263,16818.836,6350.453142857144,2943.0226022978777,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.0,7464.555,-7464.55517578125,7464.55517578125
2622678,2017-01-15,47,21928.0,51,2017,1,15,6,1,52.36,14,4854.0,16326.0,0.0,6209.0,11294.285714285714,5370.048128719347,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,21928.0,14537.244,7390.755859375,7390.755859375
2896776,2017-06-18,38,12571.0,22,2017,6,18,6,1,44.73,4,2131.0,3651.0,4350.0,1881.0,3732.142857142857,3969.1073903574943,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,12571.0,5194.4316,7376.568359375,7376.568359375
2577378,2016-12-20,26,14665.0,110,2016,12,20,1,0,52.22,10,893.0,1274.0,3684.0,2236.0,4465.428571428572,4530.420688970027,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14665.0,7395.1543,7269.845703125,7269.845703125
2557710,2016-12-09,24,5158.0,121,2016,12,9,4,0,51.51,1,2460.0,4737.0,4105.0,3948.0,8678.714285714286,10165.996765595362,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,5158.0,12230.683,-7072.6826171875,7072.6826171875
2900670,2017-06-20,47,14764.0,29,2017,6,20,1,0,43.34,14,3448.0,8065.0,7983.0,14388.0,10614.857142857143,3827.1450816752063,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,14764.0,7737.203,7026.796875,7026.796875
2588070,2016-12-27,26,1534.0,85,2016,12,27,1,0,52.82,10,614.0,2262.0,1519.0,2016.0,5484.571428571428,4333.114040238766,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1534.0,8548.309,-7014.30859375,7014.30859375
2597178,2017-01-01,31,0.0,0,2017,1,1,6,1,53.75,10,1393.0,11117.549,7643.474,6033.556,5806.999000000001,2922.630229830266,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0,6910.0947,-6910.0947265625,6910.0947265625
2758119,2017-04-01,47,23024.0,48,2017,4,1,5,1,50.54,14,5247.0,14274.0,14703.0,11480.0,12569.57142857143,5482.258806281199,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,23024.0,16130.92,6893.080078125,6893.080078125
2596452,2017-01-01,11,0.0,0,2017,1,1,6,1,53.75,6,1393.0,11732.91,7482.406,9425.917,6671.0527142857145,2990.925629890162,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.0,6891.7417,-6891.74169921875,6891.74169921875
2439966,2016-10-04,20,5644.571,96,2016,10,4,1,0,48.67,6,1401.0,3000.887,4194.872,9940.271,6635.818428571429,4116.743235103436,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,5644.571,12526.912,-6882.341109375,6882.341109375
2551076,2016-12-05,38,11706.615,1,2016,12,5,0,0,51.72,4,1413.0,123.66,178.951,144.0,2084.136571428572,4290.361575807679,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,11706.615,4852.8057,6853.8093359375,6853.8093359375
2840355,2017-05-17,54,13533.0,41,2017,5,17,2,0,49.04,3,706.0,2215.0,3008.0,3294.0,5292.428571428572,3671.813941234997,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,13533.0,6763.8403,6769.15966796875,6769.15966796875
2766072,2017-04-06,20,5502.344,76,2017,4,6,3,0,51.69,6,1502.0,5375.03,4025.391,4122.985,8141.981000000001,3592.401398111609,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,5502.344,12134.812,-6632.4675234375,6632.4675234375
2510214,2016-11-12,41,11371.0,42,2016,11,12,5,1,43.39,4,1199.0,2651.0,2515.0,1601.0,3668.571428571429,3477.2408054444004,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11371.0,4789.4175,6581.58251953125,6581.58251953125
2758011,2017-04-01,44,21718.0,12,2017,4,1,5,1,50.54,5,5827.0,18373.0,16510.0,8918.0,12298.857142857143,5759.888581925055,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,21718.0,15136.68,6581.3203125,6581.3203125
2625483,2017-01-17,26,13409.0,33,2017,1,17,1,0,52.45,10,550.0,744.0,1323.0,1203.0,2897.714285714286,4649.072370351091,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13409.0,6845.0474,6563.95263671875,6563.95263671875
2555928,2016-12-08,24,3892.0,113,2016,12,8,3,0,50.84,1,2186.0,5261.0,3605.0,3684.0,8618.57142857143,10191.510386217593,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3892.0,10330.858,-6438.8583984375,6438.8583984375
2872158,2017-06-04,47,21062.0,32,2017,6,4,6,1,47.68,14,4924.0,13082.0,14388.0,7910.0,10668.285714285714,5383.176686501705,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,21062.0,14639.548,6422.4521484375,6422.4521484375
2874204,2017-06-05,54,11428.0,32,2017,6,5,0,0,47.4,3,953.0,1770.0,1886.0,2056.0,3579.428571428572,3633.7168233615776,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,11428.0,5039.1973,6388.802734375,6388.802734375
2635152,2017-01-22,47,20918.0,50,2017,1,22,6,1,52.33,14,4872.0,21928.0,16326.0,8131.0,11349.714285714286,5526.999931074317,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,20918.0,14558.589,6359.4111328125,6359.4111328125
2856096,2017-05-26,46,17467.0,57,2017,5,26,4,0,49.58,14,4380.0,9501.0,8490.0,7341.0,11338.857142857143,4775.222383253324,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,17467.0,11192.973,6274.02734375,6274.02734375
2676081,2017-02-14,45,7464.0,36,2017,2,14,1,0,53.21,11,3884.0,10189.0,9422.0,17268.0,11803.714285714286,3233.338507605139,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7464.0,13659.666,-6195.666015625,6195.666015625
2944890,2017-07-15,38,12734.0,46,2017,7,15,5,1,46.53,4,1957.0,3122.0,4409.0,1523.0,4798.714285714285,4423.280295372267,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,12734.0,6570.961,6163.0390625,6163.0390625
2928658,2017-07-06,32,7435.0,25,2017,7,6,3,0,45.52,3,671.0,363.0,337.0,382.0,1475.0,2631.442126794102,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,7435.0,1276.984,6158.0159912109375,6158.0159912109375
2555367,2016-12-07,9,7311.602,177,2016,12,7,2,0,49.85,6,2141.0,6237.617,4424.068,7608.09,10152.145285714283,3918.324316340597,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,7311.602,13449.082,-6137.48003125,6137.48003125
2596749,2017-01-01,2,0.0,0,2017,1,1,6,1,53.75,13,1393.0,7485.0,5935.0,8383.0,4046.285714285714,1882.916329729416,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,6066.6704,-6066.67041015625,6066.67041015625
2585232,2016-12-24,46,19957.0,127,2016,12,24,5,1,52.01,14,7528.0,14786.0,13700.0,6981.0,17274.285714285714,2235.977617231748,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19957.0,13900.307,6056.693359375,6056.693359375
2438184,2016-10-03,20,6688.008,99,2016,10,3,0,0,48.8,6,1512.0,3157.534,4079.451,7880.481,6258.149285714286,4338.147960019365,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,6688.008,12660.127,-5972.118953125,5972.118953125
2574144,2016-12-18,35,2685.635,102,2016,12,18,6,1,51.93,3,859.0,2084.0,2718.0,1966.0,6370.475571428572,10942.521163994414,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2685.635,8650.044,-5964.4089453125,5964.4089453125
2943108,2017-07-14,38,9425.0,35,2017,7,14,4,0,46.53,4,1544.0,2144.0,1972.0,1739.0,3425.5714285714284,2709.133124398704,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,9425.0,3504.9336,5920.06640625,5920.06640625
2516658,2016-11-16,22,8747.0,68,2016,11,16,2,0,45.56,7,675.0,1773.0,2944.0,2153.0,3218.0,2477.2374398376355,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8747.0,2879.8757,5867.124267578125,5867.124267578125
2810452,2017-05-01,16,1131.0,37,2017,5,1,0,0,48.83,3,798.0,648.0,698.0,924.0,2466.1428571428573,3939.866640237604,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1131.0,6958.78,-5827.77978515625,5827.77978515625
